,tok_src,tok_trg,tok_pred,smi_src,smi_trg,smi_pred,Tc
2540,CcccC=O)NCCCC=O)OCcccccc6)))))))))))cncccCl)ccc6[nH]9))))))))))))ccc6C=O)NCCCC5,CcccC=O)O))ccc6C=O)NCCCC5.NCCCC=O)OCcccccc6)))))))))))cncccCl)ccc6[nH]9,CcccC=O)O))ccc6C=O)NCCCC5.O=CCCCNcncccCl)ccc6[nH]9))))))))))))OCcccccc6,Cc4cc(C(=O)NC(CCC(=O)OCc1ccccc1)c3nc2cc(Cl)ccc2[nH]3)ccc4C(=O)N5CCCC5,Cc1cc(C(=O)O)ccc1C(=O)N2CCCC2.NC(CCC(=O)OCc3ccccc3)c5nc4cc(Cl)ccc4[nH]5,Cc1cc(C(=O)O)ccc1C(=O)N2CCCC2.O=CC(CCNc4nc3cc(Cl)ccc3[nH]4)OCc5ccccc5,0.725925925925926
2541,CccccC=O)O))cc6-ccccncN)ncc6c%10,CccccC=O)O))cc6BOCC)C)CC)C)O5.NcnccccBr)ccc6n%10,COC=O)ccccC)c-ccccncN)ncc6c%10))))))))))c6,Cc1ccc(C(=O)O)cc1-c3ccc2nc(N)ncc2c3,Cc1ccc(C(=O)O)cc1B2OC(C)(C)C(C)(C)O2.Nc4ncc3cc(Br)ccc3n4,COC(=O)c3ccc(C)c(-c2ccc1nc(N)ncc1c2)c3,0.47474747474747475
2542,CcccCOccccNcncncccccOCCCNC)CC6)))))))c%106)))))))))))cc6Cl)))))))))nn5C,CNCCCOcccccncncCl)c%106)))))))))))CC6.CcccCOccccN)cc6Cl)))))))))nn5C,CNCCCOcccccncncCl)c%106)))))))))))CC6.CcccCOccccN)cc6Cl)))))))))nn5C,Cc5cc(COc4ccc(Nc2ncnc3cccc(OC1CCN(C)CC1)c23)cc4Cl)nn5C,CN3CCC(Oc1cccc2ncnc(Cl)c12)CC3.Cc5cc(COc4ccc(N)cc4Cl)nn5C,CN3CCC(Oc1cccc2ncnc(Cl)c12)CC3.Cc5cc(COc4ccc(N)cc4Cl)nn5C,1.0
2543,C=CCnc=O)nCCCNcncncccOC))cOC))cc%106))))))))))CC6))))))c=O)ccc[N+]=O)[O-]))ccc6%10,C=CCBr.COcccncncNCCCnc=O)[nH]cccc[N+]=O)[O-]))cc6c%10=O)))))))))))CC6))))))c6cc%10OC,C=CCBr.COcccncncNCCCnc=O)[nH]cccc[N+]=O)[O-]))cc6c%10=O)))))))))))CC6))))))c6cc%10OC,C=CCn5c(=O)n(C3CCN(c1ncnc2cc(OC)c(OC)cc12)CC3)c(=O)c4cc([N+](=O)[O-])ccc45,C=CCBr.COc5cc4ncnc(N3CCC(n2c(=O)[nH]c1ccc([N+](=O)[O-])cc1c2=O)CC3)c4cc5OC,C=CCBr.COc5cc4ncnc(N3CCC(n2c(=O)[nH]c1ccc([N+](=O)[O-])cc1c2=O)CC3)c4cc5OC,1.0
2544,COccNC=O)OCCCl)Cl)Cl))))))ccCC)C)C))cc6NSC)=O)=O,COccN)ccCC)C)C))cc6NSC)=O)=O.O=CCl)OCCCl)Cl)Cl,COccNC=O)OCCCl)Cl)Cl))))))ccCC)C)C))cc6N.CS=O)=O)Cl,COc1c(NC(=O)OCC(Cl)(Cl)Cl)cc(C(C)(C)C)cc1NS(C)(=O)=O,COc1c(N)cc(C(C)(C)C)cc1NS(C)(=O)=O.O=C(Cl)OCC(Cl)(Cl)Cl,COc1c(NC(=O)OCC(Cl)(Cl)Cl)cc(C(C)(C)C)cc1N.CS(=O)(=O)Cl,0.7763157894736842
2545,Brcccccc6COCCCCCC6,BrCcccccc6Br.OCCCCCC6,BrCCCCCC6.OCcccccc6Br,Brc1ccccc1COC2CCCCC2,BrCc1ccccc1Br.OC2CCCCC2,BrC1CCCCC1.OCc2ccccc2Br,0.6666666666666666
2546,CCCccc=O)occC=O)CC)))cO)ccO)c%106,CCC=O)Cl.CCCccc=O)occcO)ccO)c%106,CCCccc=O)occC=O)CC)))cO)ccOC))c%106,CCCc1cc(=O)oc2c(C(=O)CC)c(O)cc(O)c12,CCC(=O)Cl.CCCc1cc(=O)oc2cc(O)cc(O)c12,CCCc1cc(=O)oc2c(C(=O)CC)c(O)cc(OC)c12,0.5135135135135135
2547,NCCCOcccCl)cC=O)NccccC[C@H]NC=O)ccccC=O)NCcccccO)c6)))))))))cc6Cl)))))))))C=O)O))))cc6))))))))cCl)c6,COC=O)[C@H]CccccNC=O)ccCl)ccOCCCN)))))cc6Cl)))))))))cc6)))))))NC=O)ccccC=O)NCcccccO)c6)))))))))cc6Cl,COC=O)[C@H]CccccNC=O)ccCl)ccOCCCN)))))cc6Cl)))))))))cc6)))))))NC=O)ccccC=O)NCcccccO)c6)))))))))cc6Cl,NCCCOc4cc(Cl)c(C(=O)Nc3ccc(C[C@H](NC(=O)c2ccc(C(=O)NCc1cccc(O)c1)cc2Cl)C(=O)O)cc3)c(Cl)c4,COC(=O)[C@H](Cc2ccc(NC(=O)c1c(Cl)cc(OCCCN)cc1Cl)cc2)NC(=O)c4ccc(C(=O)NCc3cccc(O)c3)cc4Cl,COC(=O)[C@H](Cc2ccc(NC(=O)c1c(Cl)cc(OCCCN)cc1Cl)cc2)NC(=O)c4ccc(C(=O)NCc3cccc(O)c3)cc4Cl,1.0
2548,C[C@H]O[Si]C)C)CC)C)C))))[C@H]O)cccccCF)F)F))c6F,C[C@H]O[Si]C)C)CC)C)C))))C=O)cccccCF)F)F))c6F,CCO[Si]C)C)CC)C)C))))[C@H]O)cccccCF)F)F))c6F,C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](O)c1cccc(C(F)(F)F)c1F,C[C@H](O[Si](C)(C)C(C)(C)C)C(=O)c1cccc(C(F)(F)F)c1F,CC(O[Si](C)(C)C(C)(C)C)[C@H](O)c1cccc(C(F)(F)F)c1F,0.6811594202898551
2549,CCO)CNCcccccc6Cl,CCO)CN.O=Ccccccc6Cl,CCO)CN.ClCcccccc6Cl,CC(O)CNCc1ccccc1Cl,CC(O)CN.O=Cc1ccccc1Cl,CC(O)CN.ClCc1ccccc1Cl,0.6
2550,COCCC#CcccccCCCNC=O)OCC)C)C))))))))c6,C#CCCOC.CCC)C)OC=O)NCCCcccccBr)c6,C#CCCOC.CCC)C)OC=O)NCCCcccccBr)c6,COCCC#Cc1cccc(CCCNC(=O)OC(C)(C)C)c1,C#CCCOC.CC(C)(C)OC(=O)NCCCc1cccc(Br)c1,C#CCCOC.CC(C)(C)OC(=O)NCCCc1cccc(Br)c1,1.0
2551,CCNCcccccc6Cl))))))))C=O)cccc-ccc-cnncC)o5)))))ccc6C)))))))cc6,CCI.Ccnnc-ccccC)c-ccccC=O)NCcccccc6Cl))))))))))cc6))))))c6))))))o5,CCNCcccccc6Cl.Ccnnc-ccccC)c-ccccC=O)O))cc6))))))c6))))))o5,CCN(Cc1ccccc1Cl)C(=O)c4ccc(-c3cc(-c2nnc(C)o2)ccc3C)cc4,CCI.Cc4nnc(-c3ccc(C)c(-c2ccc(C(=O)NCc1ccccc1Cl)cc2)c3)o4,CCNCc1ccccc1Cl.Cc4nnc(-c3ccc(C)c(-c2ccc(C(=O)O)cc2)c3)o4,0.8137254901960784
2552,COcccc-cccnc[nH]c-ccccC=O)NCCNCCOCC6))))))))))cc6))))))nc95)))))))))cc6,COccccBO)O))cc6.O=CNCCNCCOCC6)))))))))cccc-cnccCl)ccnc6[nH]9)))))))))cc6,COcccc-cccnc[nH]c-ccccC=O)O))cc6))))))nc95)))))))))cc6.NCCNCCOCC6,COc5ccc(-c3ccnc4[nH]c(-c2ccc(C(=O)NCCN1CCOCC1)cc2)nc34)cc5,COc1ccc(B(O)O)cc1.O=C(NCCN2CCOCC2)c5ccc(-c4nc3c(Cl)ccnc3[nH]4)cc5,COc4ccc(-c2ccnc3[nH]c(-c1ccc(C(=O)O)cc1)nc23)cc4.NCCN5CCOCC5,0.68
2553,CCScnc=O)nCC)C)C))c=O)n6CccccCl)cc6,CCScnc=O)nCC)C)C))c=O)[nH]6.ClccccCBr))cc6,CCScnc=O)nCC)C)C))c=O)[nH]6.ClccccCBr))cc6,CCSc1nc(=O)n(C(C)(C)C)c(=O)n1Cc2ccc(Cl)cc2,CCSc1nc(=O)n(C(C)(C)C)c(=O)[nH]1.Clc2ccc(CBr)cc2,CCSc1nc(=O)n(C(C)(C)C)c(=O)[nH]1.Clc2ccc(CBr)cc2,1.0
2554,CncNCC[C@H]O)C5)))))ncoc-ccccCN)CCC4))))cc6))))))c-cccccc6))))))c5c9=O,CncNCC[C@H]O)C5)))))ncoc-ccccCNC=O)OCC)C)C)))))CCC4))))cc6))))))c-cccccc6))))))c5c9=O,CncNCC[C@H]O)C5)))))ncoc-ccccCNC=O)OCC)C)C)))))CCC4))))cc6))))))c-cccccc6))))))c5c9=O,Cn6c(N1CC[C@H](O)C1)nc5oc(-c3ccc(C2(N)CCC2)cc3)c(-c4ccccc4)c5c6=O,Cn6c(N1CC[C@H](O)C1)nc5oc(-c3ccc(C2(NC(=O)OC(C)(C)C)CCC2)cc3)c(-c4ccccc4)c5c6=O,Cn6c(N1CC[C@H](O)C1)nc5oc(-c3ccc(C2(NC(=O)OC(C)(C)C)CCC2)cc3)c(-c4ccccc4)c5c6=O,1.0
2555,CCNCC))CCOcccccNcnccc-cscnc5-cccccNC=O)Cccccs5))))))))c6)))))))))))n6)))))))c6,CCNCC))CCOcccccN)c6.O=CCccccs5))))))Nccccc-cncsc5-cccncCl)n6)))))))))))c6,CCNCC))CCOcccccNcnccc-cscnc5-cccccN)c6)))))))))))n6)))))))c6.O=CCl)Cccccs5,CCN(CC)CCOc5cccc(Nc4nccc(-c1scnc1-c3cccc(NC(=O)Cc2cccs2)c3)n4)c5,CCN(CC)CCOc1cccc(N)c1.O=C(Cc2cccs2)Nc5cccc(-c3ncsc3-c4ccnc(Cl)n4)c5,CCN(CC)CCOc4cccc(Nc3nccc(-c1scnc1-c2cccc(N)c2)n3)c4.O=C(Cl)Cc5cccs5,0.8059701492537313
2556,Cncc-cncNCCcccccF)c6)))))))))cC=O)NC[C@H]CCN4C=O)OCC)C)C)))))))))))cc6F)))))))cn5,CCC)C)OC=O)NCC[C@@H]4CN.Cncc-cncNCCcccccF)c6)))))))))cC=O)O))cc6F)))))))cn5,CCC)C)OC=O)NCC[C@H]4CN.Cncc-cncNCCcccccF)c6)))))))))cC=O)O))cc6F)))))))cn5,Cn4cc(-c3nc(NCCc1cccc(F)c1)c(C(=O)NC[C@H]2CCN2C(=O)OC(C)(C)C)cc3F)cn4,CC(C)(C)OC(=O)N1CC[C@@H]1CN.Cn4cc(-c3nc(NCCc2cccc(F)c2)c(C(=O)O)cc3F)cn4,CC(C)(C)OC(=O)N1CC[C@H]1CN.Cn4cc(-c3nc(NCCc2cccc(F)c2)c(C(=O)O)cc3F)cn4,1.0
2557,CCC=O)NCCCNC=O)cc[nH]cc-ccOCCCC3)))))cccc6OCO5)))))))))ncnc96)))))))))))CC6,CCC=O)Cl.O=CNCCCNCC6)))))))cc[nH]cc-ccOCCCC3)))))cccc6OCO5)))))))))ncnc96,CCC=O)Cl.O=CNCCCNCC6)))))))cc[nH]cc-ccOCCCC3)))))cccc6OCO5)))))))))ncnc96,CCC(=O)N6CCC(NC(=O)c4c[nH]c5c(-c2c(OCC1CC1)ccc3c2OCO3)ncnc45)CC6,CCC(=O)Cl.O=C(NC1CCNCC1)c5c[nH]c6c(-c3c(OCC2CC2)ccc4c3OCO4)ncnc56,CCC(=O)Cl.O=C(NC1CCNCC1)c5c[nH]c6c(-c3c(OCC2CC2)ccc4c3OCO4)ncnc56,1.0
2558,CCCCCCccccOCCNC=O)ccccO)nc6)))))))))))cc6)))))))C=O)O,CCCCCCccccOCCNC=O)ccccO)nc6)))))))))))cc6)))))))C=O)OCC,CCCCCCccccOCCNC=O)ccccOCCOC)))))nc6)))))))))))cc6)))))))C=O)O,CCCCC(Cc2ccc(OCCNC(=O)c1ccc(O)nc1)cc2)C(=O)O,CCCCC(Cc2ccc(OCCNC(=O)c1ccc(O)nc1)cc2)C(=O)OCC,CCCCC(Cc2ccc(OCCNC(=O)c1ccc(OCCOC)nc1)cc2)C(=O)O,0.6923076923076923
2559,ClccccncNCCNCC6))))))ccc6c%10,CCC)C)OC=O)NCCNccccccCl)ccc6n%10))))))))))CC6,CCNCCN6.ClccccncCl)ccc6c%10,Clc3ccc2nc(N1CCNCC1)ccc2c3,CC(C)(C)OC(=O)N3CCN(c2ccc1cc(Cl)ccc1n2)CC3,C1CNCCN1.Clc3ccc2nc(Cl)ccc2c3,0.367816091954023
2560,C/C=C\CC))CC)C)CO,C/C=C\CC))CC)C)C=O)OCC,CC/C=C\CC))CC)C)C=O)OC,C/C=C(\CC)C(C)(C)CO,C/C=C(\CC)C(C)(C)C(=O)OCC,CC/C=C(\CC)C(C)(C)C(=O)OC,0.5714285714285714
2561,CCCCOccccC)[n+][O-])c6,CCCCOccccC)nc6.O=COO))cccccCl)c6,CCCCOccccC)nc6.O=COO))cccccCl)c6,CCCCOc1ccc(C)[n+]([O-])c1,CCCCOc1ccc(C)nc1.O=C(OO)c2cccc(Cl)c2,CCCCOc1ccc(C)nc1.O=C(OO)c2cccc(Cl)c2,1.0
2562,CS=O)=O)cccc-cncccBr)ccc6[nH]9)))))))))cF)c6,CS=O)=O)ccccC=O)O))cF)c6.NccccBr)cc6N,CS=O)=O)ccccC=O)O))cF)c6.NccccBr)cc6N,CS(=O)(=O)c3ccc(-c2nc1cc(Br)ccc1[nH]2)c(F)c3,CS(=O)(=O)c1ccc(C(=O)O)c(F)c1.Nc2ccc(Br)cc2N,CS(=O)(=O)c1ccc(C(=O)O)c(F)c1.Nc2ccc(Br)cc2N,1.0
2563,COC=O)csc-ncncccBr)ccc69)))))))))cc5OCcccccc6CF)F)F,COC=O)csc-ncnccccBr)cc69)))))))))cc5O.FCF)F)cccccc6CBr,COC=O)csc-ncncccBr)ccc69)))))))))cc5O.FCF)F)cccccc6CBr,COC(=O)c3sc(-n2cnc1cc(Br)ccc12)cc3OCc4ccccc4C(F)(F)F,COC(=O)c3sc(-n2cnc1ccc(Br)cc12)cc3O.FC(F)(F)c4ccccc4CBr,COC(=O)c3sc(-n2cnc1cc(Br)ccc12)cc3O.FC(F)(F)c4ccccc4CBr,0.9130434782608695
2564,COC=O)ccCl)nccccC#N))cc6c%10NCccccOC))cCl)c6,COC=O)ccCl)nccccC#N))cc6c%10Cl.COccccCN))cc6Cl,COC=O)ccCl)nccccC#N))cc6c%10Cl.COccccCN))cc6Cl,COC(=O)c2c(Cl)nc1ccc(C#N)cc1c2NCc3ccc(OC)c(Cl)c3,COC(=O)c2c(Cl)nc1ccc(C#N)cc1c2Cl.COc3ccc(CN)cc3Cl,COC(=O)c2c(Cl)nc1ccc(C#N)cc1c2Cl.COc3ccc(CN)cc3Cl,1.0
2565,ClCCCCScccccc6,ClCCCCBr.Scccccc6,ClCCCCBr.Scccccc6,ClCCCCSc1ccccc1,ClCCCCBr.Sc1ccccc1,ClCCCCBr.Sc1ccccc1,1.0
2566,O=CO)/C=C/C=O)O,CNCCCCCl)))NC)cncccccc6n9C%14=O.CNCCNCC6,CN.N#CccccCl)cc6OcccccC=O))c6OCCF,O=C(O)/C=C/C(=O)O,CN3CC(CCCl)N(C)c2nc1ccccc1n2C3=O.CN4CCNCC4,CN.N#Cc1ccc(Cl)cc1Oc2cccc(C=O)c2OCCF,0.128
2567,O=CCCC=CcccccOccccCCC3)))cn6)))))))c6)))))))CC6,C=CCCCCC6))OCCO5))))))))cccccOccccCCC3)))cn6)))))))c6,O=CCCC=CcccccO)c6)))))))CC6.OBO)CCC3,O=C4CCC(=Cc3cccc(Oc2ccc(C1CC1)cn2)c3)CC4,C(=C1CCC2(CC1)OCCO2)c5cccc(Oc4ccc(C3CC3)cn4)c5,O=C2CCC(=Cc1cccc(O)c1)CC2.OB(O)C3CC3,0.3142857142857143
2568,CCC)C)OC=O)NC=N[C@]C)cccNC=O)ccccC#N))cn6))))))))ccc6F)))))))Cnc6ncCl)c5C#N,CCC)C)OC=O)NC=N[C@]C)cccN)ccc6F)))))))Cnc6ncCl)c5C#N.N#CccccC=O)O))nc6,CCC)C)OC=O)NC=N[C@]C)cccN)ccc6F)))))))Cnc6ncCl)c5C#N.N#CccccC=O)O))nc6,CC(C)(C)OC(=O)NC3=N[C@](C)(c2cc(NC(=O)c1ccc(C#N)cn1)ccc2F)Cn4c3nc(Cl)c4C#N,CC(C)(C)OC(=O)NC2=N[C@](C)(c1cc(N)ccc1F)Cn3c2nc(Cl)c3C#N.N#Cc4ccc(C(=O)O)nc4,CC(C)(C)OC(=O)NC2=N[C@](C)(c1cc(N)ccc1F)Cn3c2nc(Cl)c3C#N.N#Cc4ccc(C(=O)O)nc4,1.0
2569,CNCCNCCNC=O)OCC)C)C))))CC6))))))))CcccccC=O)NccccNCCCCC6))))))cc6-cccC=O)NCcccccCF)F)F))c6)))))))))ccn6))))))))))))))c6,CNCCNCCNC=O)OCC)C)C))))CC6.O=CNCcccccCF)F)F))c6))))))))cccnc-cccNCCCCC6))))))ccc6NC=O)cccccCCl))c6))))))))))))))c6,CCC)C)OC=O)NCCNCCNCC6.CNCC=O)CcccccC=O)NccccNCCCCC6))))))cc6-cccC=O)NCcccccCF)F)F))c6)))))))))ccn6))))))))))))))c6,CN(CCN1CCN(C(=O)OC(C)(C)C)CC1)Cc6cccc(C(=O)Nc3ccc(N2CCCCC2)cc3-c5cc(C(=O)NCc4cccc(C(F)(F)F)c4)ccn5)c6,CNCCN1CCN(C(=O)OC(C)(C)C)CC1.O=C(NCc2cccc(C(F)(F)F)c2)c6ccnc(-c4cc(N3CCCCC3)ccc4NC(=O)c5cccc(CCl)c5)c6,CC(C)(C)OC(=O)NCCN1CCNCC1.CNCC(=O)Cc6cccc(C(=O)Nc3ccc(N2CCCCC2)cc3-c5cc(C(=O)NCc4cccc(C(F)(F)F)c4)ccn5)c6,0.7614213197969543
2570,COC=O)[C@@H]C)NCCCCCC6,COC=O)[C@@H]C)N.O=CCCCCC6,COC=O)[C@H]C)N.O=CCCCCC6,COC(=O)[C@@H](C)NC1CCCCC1,COC(=O)[C@@H](C)N.O=C1CCCCC1,COC(=O)[C@H](C)N.O=C1CCCCC1,1.0
2571,O=CNccccOcccccc6)))))))cc6)))))))Occcccc6)CCN5Ccccccc6,O=C=NccccOcccccc6)))))))cc6.Occcccc6)CCN5Ccccccc6,O=C=NccccOcccccc6)))))))cc6.Occcccc6)CCN5Ccccccc6,O=C(Nc2ccc(Oc1ccccc1)cc2)Oc3ccc4c(c3)CCN4Cc5ccccc5,O=C=Nc2ccc(Oc1ccccc1)cc2.Oc3ccc4c(c3)CCN4Cc5ccccc5,O=C=Nc2ccc(Oc1ccccc1)cc2.Oc3ccc4c(c3)CCN4Cc5ccccc5,1.0
2572,CCccccOC))cOcccccc6)))))))c6,CCccccOC))cBr)c6.Occcccc6,CCccccOC))cBr)c6.Occcccc6,CCc2ccc(OC)c(Oc1ccccc1)c2,CCc1ccc(OC)c(Br)c1.Oc2ccccc2,CCc1ccc(OC)c(Br)c1.Oc2ccccc2,1.0
2573,Ccccc-ccccc/C=C/C=O)NccccCNC)CC#N)))))cc6))))))))))c6))))))cc6,CNCC#N.Ccccc-ccccc/C=C/C=O)NccccCCl))cc6))))))))))c6))))))cc6,CNCC#N.Ccccc-ccccc/C=C/C=O)NccccCCl))cc6))))))))))c6))))))cc6,Cc3ccc(-c2cccc(/C=C/C(=O)Nc1ccc(CN(C)CC#N)cc1)c2)cc3,CNCC#N.Cc3ccc(-c2cccc(/C=C/C(=O)Nc1ccc(CCl)cc1)c2)cc3,CNCC#N.Cc3ccc(-c2cccc(/C=C/C(=O)Nc1ccc(CCl)cc1)c2)cc3,1.0
2574,CccncC=O)NCCNC)CCN))))))))c[n+]6[O-],CccncC=O)NCCNC)CCNC=O)OCC)C)C))))))))))))c[n+]6[O-],CccncC=O)NCCNC)CCNC=O)OCC)C)C)))))))))))c[n+]6[O-],Cc1cnc(C(=O)NCCN(C)CCN)c[n+]1[O-],Cc1cnc(C(=O)NCCN(C)CCNC(=O)OC(C)(C)C)c[n+]1[O-],Ccc1ncC(=O)(NCCN(C)CCNC(=O)OC(C)(C)C)c[n+]1[O-],0.0
2575,CNC=CCCSC)=O)=O)))=cccccc[nH]c=O)c-5c%10%14))))=CCN6CCCNC=O)OCC)C)C))))CC6,CCC)C)OC=O)NCCC=O)CC6.CNC=CCCSC)=O)=O)))=cccccc[nH]c=O)c-5c%10%14))))=CCN6,CCC)C)OC=O)NCCCNCC=Cccccc[nH]c=O)c-5c%10%14)))))))))))))CC6.CNC=CCCSC)=O)=O)))=cccccc[nH]c=O)c-5c%10%14,CN3C=CC(CS(C)(=O)=O)=c2ccc4c1c([nH]c(=O)c-1c23)=CCN4C5CCN(C(=O)OC(C)(C)C)CC5,CC(C)(C)OC(=O)N1CCC(=O)CC1.CN4C=CC(CS(C)(=O)=O)=c3ccc5c2c([nH]c(=O)c-2c34)=CCN5,CC(C)(C)OC(=O)N4CCC3(NCC=C2cccc1c[nH]c(=O)c-1c23)CC4.CN7C=CC(CS(C)(=O)=O)=c6cccc5c[nH]c(=O)c-5c67,0.0
2576,OCCF)=CCccccOCF)F)))cc6))))))CC3,COC=O)CF)=CCccccOCF)F)))cc6))))))CC3,O=CCF)=CCccccOCF)F)))cc6))))))CC3,OCC(F)=CC2(c1ccc(OC(F)F)cc1)CC2,COC(=O)C(F)=CC2(c1ccc(OC(F)F)cc1)CC2,O=CC(F)=CC2(c1ccc(OC(F)F)cc1)CC2,0.6885245901639344
2577,cccc-ccncNcccncn6)))))))s5)))))cc6,Brcncc-cccccc6))))))s5.Ncccncn6,Brcncc-cccccc6))))))s5.Ncccncn6,c3ccc(-c2cnc(Nc1ccncn1)s2)cc3,Brc2ncc(-c1ccccc1)s2.Nc3ccncn3,Brc2ncc(-c1ccccc1)s2.Nc3ccncn3,1.0
2578,C[C@H]C[C@@H]NCCOC5=O))))))CCN6C=O)cnccCF)F)F))cc-cccoc5)))))cn6c9Cl,CCCCNCCOC5=O))))))CCN6.O=CO)cnccCF)F)F))cc-cccoc5)))))cn6c9Cl,CCCCNCCOC5=O))))))CCN6.O=CO)cnccCF)F)F))cc-cccoc5)))))cn6c9Cl,C[C@H]2C[C@@H](N1CCOC1=O)CCN2C(=O)c5nc4c(C(F)(F)F)cc(-c3ccoc3)cn4c5Cl,CC2CC(N1CCOC1=O)CCN2.O=C(O)c5nc4c(C(F)(F)F)cc(-c3ccoc3)cn4c5Cl,CC2CC(N1CCOC1=O)CCN2.O=C(O)c5nc4c(C(F)(F)F)cc(-c3ccoc3)cn4c5Cl,1.0
2579,COC=O)cccccC=O)NCCCCCNCCCC5CCncC)ncccccc69)))))))))C7))))))))))cccccc6))))))CC6)))))))c6,COC=O)cccccC=O)O))c6.Ccncccccc6n9CCCCCCC7)N5CCCcccccc6))))))CCNCC6,COC=O)cccccC=O)O))c6.Ccncccccc6n9CCCCCCC7)N5CCCcccccc6))))))CCNCC6,COC(=O)c7cccc(C(=O)N6CCC(CCN1C4CCC1CC(n3c(C)nc2ccccc23)C4)(c5ccccc5)CC6)c7,COC(=O)c1cccc(C(=O)O)c1.Cc3nc2ccccc2n3C4CC5CCC(C4)N5CCC7(c6ccccc6)CCNCC7,COC(=O)c1cccc(C(=O)O)c1.Cc3nc2ccccc2n3C4CC5CCC(C4)N5CCC7(c6ccccc6)CCNCC7,1.0
2580,O=C[C@@H]C[C@@H]O)CN5)))))NCCNC=O)cccCF)F)F))ccCF)F)F))c6)))))))[C@H]Ccccccc6)))))))C6,CCC)C)OC=O)NC[C@H]O)C[C@H]5C=O)NCCNC=O)cccCF)F)F))ccCF)F)F))c6)))))))[C@H]Ccccccc6)))))))C6,O=C[C@@H]C[C@@H]O)CN5Ccccccc6))))))))))))NCCNC=O)cccCF)F)F))ccCF)F)F))c6)))))))[C@H]Ccccccc6)))))))C6,O=C([C@@H]1C[C@@H](O)CN1)N4CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc3ccccc3)C4,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)N4CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc3ccccc3)C4,O=C([C@@H]1C[C@@H](O)CN1Cc2ccccc2)N5CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@H](Cc4ccccc4)C5,0.6923076923076923
2581,C#CccccCNCC)C))))cc6,C#CccccC=O))cc6.CCC)N,CCC)NCccccC#C[Si]C)C)C))))cc6,C#Cc1ccc(CNC(C)C)cc1,C#Cc1ccc(C=O)cc1.CC(C)N,CC(C)NCc1ccc(C#C[Si](C)(C)C)cc1,0.30158730158730157
2582,OCCO)CCCOCCC8)N6,OCCO)CCCOCCC8)N6Ccccccc6,O=CCO)CCCOCCC8)N6,OCC1(O)CC2COCC(C1)N2,OCC1(O)CC2COCC(C1)N2Cc3ccccc3,O=CC1(O)CC2COCC(C1)N2,0.2191780821917808
2583,CCCCNcnccBr)c[nH]ccccF)cc6c%139,CCCCN.Fcccc[nH]ccBr)cncCl)c6c9c%13,CCCCN.Fcccc[nH]ccBr)cncCl)c95))))))C5,CCCCNc2ncc(Br)c3[nH]c1ccc(F)cc1c23,CCCCN.Fc3ccc2[nH]c1c(Br)cnc(Cl)c1c2c3,CCCCN.Fcc3c1c[nH](cc2(Br)cnc(Cl)c12)C3,0.0
2584,CcnccccI)cc6cNCCC[C@H]O)C6))))))c%10SC)=O)=O,CcnccccI)cc6cCl)c%10SC)=O)=O.O[C@H]CCCNC6,CcnccccI)cc6cCl)c%10SC)=O)=O.O[C@H]CCCNC6,Cc3nc1ccc(I)cc1c(N2CCC[C@H](O)C2)c3S(C)(=O)=O,Cc2nc1ccc(I)cc1c(Cl)c2S(C)(=O)=O.O[C@H]3CCCNC3,Cc2nc1ccc(I)cc1c(Cl)c2S(C)(=O)=O.O[C@H]3CCCNC3,1.0
2585,CccccNC=O)NC)Ccccccc6CNCCCC=O)NC6=O)))))))C5=O))))))))))))))cc6Cl,CNCcccccc6CNCCCC=O)NC6=O)))))))C5=O.CccccN=C=O)))cc6Cl,CNCcccccc6CNCCCC=O)NC6=O)))))))C5=O.CccccN=C=O)))cc6Cl,Cc4ccc(NC(=O)N(C)Cc1cccc3c1CN(C2CCC(=O)NC2=O)C3=O)cc4Cl,CNCc1cccc3c1CN(C2CCC(=O)NC2=O)C3=O.Cc4ccc(N=C=O)cc4Cl,CNCc1cccc3c1CN(C2CCC(=O)NC2=O)C3=O.Cc4ccc(N=C=O)cc4Cl,1.0
2586,CCC=CC=CC5C)C))))CCN6C=O)cccnccBr)cn6n9,CCNCCC=C6CC)C)C=C5.O=CO)cccnccBr)cn6n9,CCC=CC=CC5C)C))))CCN6.O=CO)cccnccBr)cn6n9,CC2C1=C(C=CC1(C)C)CCN2C(=O)c4cc3ncc(Br)cn3n4,CC1NCCC2=C1C(C)(C)C=C2.O=C(O)c4cc3ncc(Br)cn3n4,CC2C1=C(C=CC1(C)C)CCN2.O=C(O)c4cc3ncc(Br)cn3n4,1.0
2587,CC=O)COccc-ccccF)cc6))))))n[nH]5,CC=O)COSC)=O)=O.Occc-ccccF)cc6))))))n[nH]5,CC=O)CCl.Occc-ccccF)cc6))))))n[nH]5,CC(=O)COc2cc(-c1ccc(F)cc1)n[nH]2,CC(=O)COS(C)(=O)=O.Oc2cc(-c1ccc(F)cc1)n[nH]2,CC(=O)CCl.Oc2cc(-c1ccc(F)cc1)n[nH]2,0.6984126984126984
